gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
9.41,2,2.38,22,5,10,6,1,1,4,14.43,5,1,5.76,56,41.89,54.8,28.98,62.99
6.52,2,1.03,21,1,2,8,6,9,9,13.77,4,3,5.24,70,47.02,18.3,22.89,48.62
6.36,2,1.02,26,4,9,4,4,4,4,12.42,5,1,5.02,92,29.46,47.2,18.51,61.78
7.67,3,2.6,32,4,2,5,6,9,6,12.69,1,1,5.76,60,21.3,51.0,20.31,50.87
9.14,1,1.82,23,9,7,3,9,10,9,12.22,1,3,6.37,52,28.01,52.2,18.78,50.28
8.22,1,1.84,15,9,3,10,8,10,3,17.56,4,3,4.71,41,45.86,29.400000000000002,31.28,53.68
6.41,1,3.82,17,8,8,4,6,7,10,10.92,4,2,7.31,56,56.87,65.19999999999999,23.74,68.59
6.89,3,3.05,28,2,2,2,4,4,6,11.71,5,1,5.8,67,31.22,43.5,18.36,54.16
8.16,1,2.57,29,1,6,10,2,1,2,11.57,1,1,6.36,61,67.66,58.7,22.46,70.18
7.45,1,1.22,17,6,2,10,4,6,2,6.5,4,1,4.91,93,55.98,38.2,11.73,69.43
9.52,2,2.06,24,7,7,7,7,10,8,20.74,3,3,6.96,79,40.19,41.6,31.62,51.06
8.8,1,0.96,27,2,7,9,1,5,7,20.42,2,3,8.71,60,28.14,31.6,43.22,50.88
7.16,2,2.82,26,1,7,7,6,4,1,7.75,1,2,5.63,70,27.56,60.2,14.82,63.04
9.49,2,2.67,16,9,1,4,8,4,8,10.45,3,3,4.84,51,37.74,38.7,20.06,56.47
8.03,1,3.99,23,6,7,6,6,10,5,10.97,3,3,8.38,48,52.99,79.9,16.14,59.64
7.57,1,1.51,21,10,10,3,7,8,5,24.33,5,2,5.38,80,36.52,49.1,47.71,67.66
6.71,2,0.53,13,8,6,9,2,1,7,6.06,2,2,4.73,64,35.54,35.3,9.55,59.27
8.79,3,3.04,21,6,6,9,1,10,5,17.08,3,1,6.37,53,69.12,65.4,37.2,67.92
6.48,3,1.06,29,1,2,4,7,8,6,23.77,1,2,6.67,60,49.36,29.6,28.83,49.58
6.09,2,2.54,12,6,4,1,10,8,10,14.84,1,2,7.32,91,66.72,46.4,17.87,54.81
7.5,2,3.74,21,4,3,3,1,4,4,19.29,1,2,5.4,48,43.33,55.400000000000006,36.55,55.99
6.07,1,2.74,22,8,5,3,10,1,9,24.47,5,2,7.17,49,66.02,59.400000000000006,34.12,51.36
8.69,3,3.71,36,1,8,6,6,8,8,17.25,5,2,8.76,66,40.08,71.1,31.19,61.24
8.08,3,1.18,25,4,8,8,5,8,2,21.89,3,2,5.65,60,24.25,36.8,28.84,44.78
8.01,2,1.87,26,3,10,3,7,2,7,21.78,2,3,7.46,44,65.83,58.7,33.49,58.2
8.82,3,2.62,17,8,2,6,6,3,3,12.27,1,1,6.43,64,42.26,43.2,23.68,55.49
7.33,3,3.81,31,4,6,2,10,10,9,24.01,1,1,4.67,55,28.8,59.1,45.49,61.94
8.64,1,3.75,24,8,8,5,8,8,8,15.57,1,2,4.26,54,46.45,75.5,20.06,58.09
7.05,1,2.14,32,7,2,4,7,4,8,24.85,2,3,8.54,77,49.99,38.400000000000006,52.65,62.17
9.5,1,1.3,14,3,7,7,5,3,1,5.19,1,1,6.95,72,38.48,34.0,7.77,55.66
6.34,3,0.87,12,6,5,1,8,1,6,9.73,5,3,7.77,41,23.01,31.7,21.0,51.28
6.73,1,3.54,19,9,2,1,3,4,9,19.52,1,3,5.94,48,25.61,52.4,24.36,45.56
6.01,2,0.63,16,10,8,8,1,3,8,20.72,2,3,4.49,79,55.98,34.3,34.0,57.97
9.68,2,3.07,18,5,2,5,5,4,1,18.36,3,1,5.38,41,46.77,41.7,32.92,50.58
8.52,1,3.95,17,4,2,1,7,7,3,19.78,5,3,5.44,63,34.73,53.5,32.18,53.58
8.68,1,2.62,25,10,3,9,2,2,2,24.76,2,1,5.86,87,47.58,51.2,35.85,57.14
6.52,2,3.43,35,7,1,6,8,9,4,6.08,4,1,4.79,82,39.33,44.300000000000004,12.45,69.5
8.97,1,3.75,18,3,2,2,6,5,7,22.63,1,3,8.84,60,58.69,63.5,30.47,53.61
9.11,1,1.59,31,8,3,7,5,4,3,23.75,5,3,7.52,88,69.62,42.9,44.18,68.5
6.29,2,1.86,18,4,1,5,1,7,1,4.34,4,3,5.69,90,67.3,36.6,6.9,64.17
9.44,3,3.25,17,1,7,9,1,6,7,7.18,5,2,4.94,45,68.91,62.5,14.33,65.58
6.02,2,1.53,12,2,9,8,2,4,4,7.8,2,3,6.9,53,34.71,57.3,13.43,52.22
8.86,2,0.89,34,6,6,9,2,1,2,8.08,2,3,7.86,86,33.99,37.9,12.81,57.7
6.79,2,2.99,31,8,10,10,8,7,5,24.64,2,2,4.16,89,57.92,72.9,40.19,70.66
6.51,2,0.82,16,5,9,1,2,2,2,19.82,1,3,7.78,55,60.49,45.2,25.31,49.77
7.69,1,2.63,15,7,3,4,1,3,7,23.78,5,3,4.08,63,32.98,43.3,31.5,55.28
8.33,1,0.57,22,3,3,10,1,7,7,6.91,3,2,5.82,77,52.81,34.7,9.53,60.04
9.5,3,1.72,24,3,1,3,9,9,6,15.18,1,2,4.56,87,21.38,29.2,32.38,65.28
9.12,3,3.58,13,2,9,7,1,7,1,14.14,1,3,8.04,50,47.61,70.8,17.47,57.05
8.2,3,1.96,21,6,9,3,2,10,8,7.23,3,1,4.61,84,46.48,52.6,14.24,73.21
6.87,1,2.62,31,8,7,7,4,6,5,9.03,3,2,8.1,64,27.06,48.2,16.95,52.17
7.19,1,2.8,31,6,6,4,3,7,2,4.28,2,3,6.99,40,26.53,52.0,5.23,45.67
8.27,1,3.95,32,10,3,2,7,2,9,11.0,3,1,8.24,53,27.33,63.5,23.28,64.39
6.06,2,1.16,14,2,5,5,1,9,3,11.76,4,2,8.88,83,27.47,30.6,15.47,43.65
7.33,1,0.86,27,5,10,8,1,6,4,13.44,2,2,7.22,48,33.64,38.6,24.61,48.8
6.63,2,3.3,24,8,5,4,8,10,8,11.61,2,1,6.19,41,26.6,61.0,17.77,53.09
6.24,2,2.68,28,5,6,6,10,9,1,16.84,2,3,7.47,65,40.39,57.8,30.9,61.47
8.58,1,1.05,21,5,7,7,2,2,6,20.4,2,2,5.31,68,29.08,33.5,26.83,46.95
9.71,1,3.6,28,8,4,8,8,9,7,13.19,5,3,6.3,85,31.73,54.0,20.56,57.13
7.29,1,2.42,20,4,4,8,2,4,5,10.89,3,2,7.15,64,34.99,50.2,14.86,54.74
8.67,2,1.41,36,8,10,3,8,8,1,15.35,2,1,4.04,55,41.11,53.1,28.0,62.24
6.25,3,2.4,28,9,1,6,7,8,5,4.69,3,2,4.04,80,24.59,40.0,6.4,56.51
9.56,2,3.8,19,8,2,6,6,8,9,7.85,3,2,8.12,91,35.5,61.0,15.37,62.09
7.03,1,1.31,21,1,8,10,6,8,9,15.56,1,3,7.08,91,55.29,44.1,21.35,56.44
7.78,2,1.99,15,5,7,7,6,6,1,23.38,2,3,7.43,75,48.51,48.9,33.94,51.77
6.18,2,1.63,21,2,6,2,1,6,4,4.79,2,2,4.8,90,67.15,45.3,10.06,70.08
7.42,1,2.57,14,1,7,10,4,9,1,22.44,3,2,8.08,43,65.4,51.7,44.71,64.0
9.17,2,3.06,31,2,5,2,7,9,3,5.07,2,2,5.2,41,23.08,63.6,11.08,63.82
7.06,2,1.2,31,2,8,2,5,8,9,18.54,3,3,7.62,73,50.14,36.0,28.48,53.33
8.35,2,3.02,32,2,9,3,2,10,5,6.3,1,2,6.58,93,24.97,61.2,9.84,62.11
6.91,1,3.22,18,7,8,4,10,1,4,11.35,1,1,6.03,83,59.4,60.2,14.52,64.32
7.69,3,3.43,12,2,9,2,3,3,5,23.34,2,3,4.81,61,29.26,69.30000000000001,29.05,57.5
7.82,3,0.55,23,3,1,10,10,8,10,22.55,5,1,6.59,76,22.46,13.5,39.05,48.71
8.22,1,3.31,29,10,7,10,7,2,8,18.84,2,1,7.19,74,67.83,66.1,39.13,69.41
7.52,1,3.83,25,7,7,2,10,10,10,20.61,3,3,5.39,90,37.06,60.3,42.79,73.22
9.52,1,0.82,14,5,8,1,2,3,10,13.41,5,2,6.22,76,50.01,37.2,27.37,62.47
8.35,2,3.23,12,5,5,6,3,4,8,7.49,1,2,4.49,88,58.62,66.3,15.33,77.45
8.87,3,1.68,21,3,3,4,8,10,3,22.89,1,2,5.71,66,27.36,39.8,28.89,49.07
7.88,3,3.33,12,4,5,5,2,2,8,6.11,2,2,6.24,80,21.78,62.3,10.19,64.5
6.78,3,2.64,22,1,1,1,3,3,10,21.67,2,2,8.6,53,56.43,34.400000000000006,47.62,57.84
9.22,2,1.84,14,5,10,10,10,5,4,20.06,5,3,7.07,80,49.45,68.4,35.51,64.51
8.27,1,1.58,25,8,5,3,9,5,10,19.96,5,1,5.36,40,37.15,32.8,24.02,42.01
7.28,2,2.59,18,1,5,3,10,3,2,23.5,1,3,6.22,51,61.09,56.9,32.54,60.61
8.44,2,1.46,33,3,4,6,7,10,4,12.78,3,1,8.13,67,34.22,36.6,28.11,53.96
8.35,2,0.52,25,9,10,1,2,9,2,7.47,3,1,5.12,90,54.42,50.2,11.15,60.78
7.3,2,1.97,14,6,1,1,9,10,1,6.22,5,3,4.26,80,47.63,41.7,11.23,69.18
7.45,3,2.44,30,5,8,2,2,4,9,6.81,1,1,5.4,66,45.4,60.4,11.28,59.26
6.07,3,1.56,27,3,2,1,2,10,1,7.15,2,2,4.04,82,52.48,32.6,14.53,62.67
8.06,1,2.61,29,7,4,7,6,5,5,13.31,1,2,8.48,76,48.64,50.099999999999994,25.44,64.14
9.49,2,2.41,19,4,5,2,3,4,7,16.53,3,3,5.34,60,30.66,43.1,25.93,57.59
8.84,1,1.55,36,9,4,3,2,10,7,24.84,1,1,7.78,90,64.03,32.5,36.11,53.95
8.08,3,3.47,15,4,2,5,2,4,6,14.55,4,1,8.79,58,28.25,54.7,29.75,54.15
6.74,2,3.33,29,5,2,1,2,5,9,7.95,4,1,4.67,84,57.93,59.3,10.35,67.93
8.4,1,2.32,31,10,8,2,10,8,9,11.55,5,2,6.28,56,45.44,60.2,18.34,59.1
8.6,3,0.96,24,4,2,10,5,7,5,16.14,5,3,5.03,56,30.92,28.6,25.56,49.25
7.22,2,2.36,32,2,5,2,10,4,9,16.46,5,2,4.33,84,50.54,40.599999999999994,33.73,66.22
8.52,1,1.84,14,9,1,8,1,1,7,9.94,1,1,5.19,82,27.01,25.400000000000002,13.61,54.05
6.85,2,1.39,34,4,7,5,7,5,6,8.75,1,3,4.18,83,44.71,51.9,13.2,59.82
9.13,3,1.43,32,10,9,9,10,8,2,11.22,1,2,4.83,60,26.08,55.3,20.69,62.79
8.03,1,2.72,35,6,6,1,1,6,10,12.72,4,1,4.14,46,51.54,46.2,19.76,55.43
7.27,3,1.06,15,10,8,3,7,1,5,9.89,1,2,5.75,55,53.79,52.6,12.83,54.5
8.35,2,1.86,36,7,5,4,7,4,6,15.13,1,1,8.63,84,60.66,40.6,19.19,56.39
8.28,1,2.76,32,7,9,9,6,3,10,12.04,1,1,6.23,58,50.68,58.599999999999994,24.44,63.14
7.99,2,1.54,27,9,2,10,4,3,3,20.54,4,2,4.42,42,36.39,23.4,28.25,48.6
6.23,1,3.67,26,4,4,9,8,7,3,5.76,2,2,5.84,43,33.77,59.7,7.06,53.02
9.55,2,1.38,31,8,10,5,9,4,4,19.87,5,3,7.44,41,52.7,44.8,43.46,63.33
7.36,2,3.36,12,9,2,4,3,10,4,21.4,5,2,4.66,53,29.53,44.6,30.94,54.72
8.81,3,2.59,35,9,6,9,1,10,5,6.1,5,1,8.86,88,61.58,62.9,8.0,56.99
7.65,3,0.9,35,5,2,3,7,10,9,8.97,3,1,5.77,70,55.33,34.0,12.65,58.26
8.59,2,2.3,21,5,9,9,9,2,1,7.57,1,1,5.54,74,56.92,50.0,11.45,64.32
6.84,1,3.95,35,8,8,9,8,8,6,10.18,5,3,6.54,91,21.14,81.5,12.97,66.72
8.45,3,1.96,25,1,6,2,9,10,4,7.09,2,3,7.58,41,67.54,54.6,15.37,63.48
8.29,1,2.29,26,6,8,3,5,7,2,4.8,1,3,7.93,61,58.47,53.9,8.35,61.3
9.29,3,3.63,25,3,5,1,10,5,4,17.1,2,1,6.18,51,24.69,70.3,24.68,52.82
6.34,2,1.29,15,5,3,10,6,2,1,6.05,5,2,6.31,55,23.48,33.9,12.26,58.76
8.48,1,3.31,12,4,10,10,3,9,10,17.92,3,3,6.77,47,26.45,75.1,30.57,57.29
9.09,2,0.68,13,9,6,1,3,4,9,21.18,2,3,7.81,83,54.81,37.8,43.04,65.17
8.14,3,1.07,32,5,6,7,3,7,8,13.66,5,3,4.82,80,50.32,40.7,19.59,63.56
6.34,1,2.32,34,6,2,4,10,8,7,6.24,5,3,5.75,82,27.27,46.2,9.72,53.27
6.76,2,3.08,31,5,2,2,5,1,9,14.35,4,3,6.13,56,31.34,43.8,27.23,59.15
6.77,2,2.96,22,5,1,6,2,5,8,21.94,1,1,6.94,51,41.61,49.6,35.73,56.31
6.66,1,1.83,28,3,9,7,3,6,5,10.73,1,3,6.72,55,38.08,53.3,22.46,62.84
8.77,1,2.66,19,8,4,2,8,1,8,5.33,2,1,6.69,79,69.51,55.6,9.67,67.25
7.87,1,0.59,24,8,5,7,3,1,2,23.65,2,1,5.69,95,25.15,26.9,35.19,52.14
6.24,1,3.39,12,2,3,7,4,5,5,11.32,2,2,4.87,55,30.55,57.9,16.9,60.01
6.06,3,1.67,28,9,1,2,7,6,8,16.73,4,2,5.21,68,61.81,26.7,24.25,56.6
8.38,3,1.1,30,1,10,6,6,2,3,14.76,4,3,8.06,54,47.7,44.0,24.7,50.29
8.98,1,3.23,21,5,10,3,5,5,2,23.75,1,2,6.59,63,57.52,82.3,30.69,66.06
7.43,2,3.36,36,9,6,4,10,6,6,23.31,5,2,5.61,55,55.24,62.6,38.97,63.11
6.41,1,2.94,35,3,3,8,7,1,10,22.92,5,2,7.18,85,53.23,47.4,42.8,66.55
8.01,2,2.2,34,10,3,3,1,6,7,16.91,1,1,4.22,87,37.77,41.0,29.16,65.78
8.65,3,1.69,30,1,9,3,10,2,5,19.01,3,3,5.28,57,59.82,52.9,30.53,61.52
9.44,2,1.69,25,9,7,4,8,3,8,9.29,1,3,5.57,84,35.52,52.9,11.6,59.91
7.84,3,3.67,14,8,7,2,9,1,4,24.58,2,1,6.81,81,67.79,74.7,48.6,69.64
6.46,3,2.81,12,7,8,7,10,1,8,9.59,2,3,8.81,73,53.3,62.1,17.0,63.43
8.44,2,0.59,32,6,7,2,6,7,8,6.92,2,2,5.95,88,58.95,39.9,12.14,59.73
9.01,3,1.77,20,9,4,7,7,7,1,16.75,2,3,6.91,68,55.99,29.7,24.15,48.56
9.38,1,1.61,29,8,6,4,6,7,1,12.01,3,1,5.83,94,40.41,48.1,17.07,58.21
8.66,1,3.55,32,9,2,3,6,10,4,21.87,4,1,8.4,89,43.6,49.5,47.73,68.27
9.64,2,3.54,24,6,2,7,2,1,7,7.89,5,1,4.58,78,28.48,55.4,15.74,66.94
6.65,3,2.58,29,9,9,2,2,8,8,9.31,5,2,4.47,90,24.47,68.8,11.26,61.48
6.81,1,1.75,34,8,1,4,5,7,10,8.68,1,1,5.25,59,43.82,30.5,12.34,51.74
6.07,1,1.04,19,3,1,9,3,5,8,15.14,5,3,6.73,61,63.95,13.4,20.52,51.43
8.85,1,2.18,27,3,3,8,8,4,4,6.57,3,3,7.37,58,25.46,49.8,11.63,52.66
8.81,3,3.79,26,7,9,2,6,1,1,15.72,2,1,6.58,59,60.6,72.9,19.34,64.56
8.87,2,0.56,33,9,10,3,7,8,7,10.39,3,1,6.02,73,58.34,49.6,17.76,59.92
7.44,1,2.74,28,6,6,9,4,8,4,14.31,1,2,5.8,61,41.39,50.400000000000006,21.8,54.44
9.58,1,3.42,26,5,3,10,7,3,2,9.89,3,2,8.31,91,35.22,44.2,16.44,60.9
6.7,1,2.54,23,8,3,3,5,8,10,10.18,4,1,6.75,62,46.75,51.4,13.03,56.55
9.22,3,0.73,15,6,5,8,9,9,1,5.3,3,2,5.89,67,69.2,23.3,6.67,55.83
9.58,1,3.01,32,4,6,1,9,2,3,22.83,4,1,6.28,52,60.75,53.099999999999994,34.16,59.92
9.35,1,1.84,19,2,10,3,5,5,1,17.1,4,1,7.91,72,48.21,53.400000000000006,34.31,66.23
8.55,2,2.5,26,6,7,4,3,3,3,12.8,2,2,4.06,43,42.19,59.0,24.97,59.39
9.46,2,3.1,18,9,2,2,1,4,4,20.19,2,1,7.06,80,44.11,48.0,25.94,53.55
9.32,2,1.98,18,10,7,5,4,3,1,17.41,3,3,7.77,87,24.72,55.8,37.76,67.73
7.44,1,1.03,28,1,4,3,7,2,9,24.55,1,2,4.67,65,53.7,27.3,30.63,55.24
9.39,1,3.94,14,9,3,3,4,2,4,9.88,3,2,4.55,69,36.93,53.4,14.28,56.82
7.69,2,3.49,34,1,1,7,5,1,10,22.28,1,1,4.73,84,40.69,43.900000000000006,33.07,56.96
7.53,2,1.29,27,3,10,9,8,9,5,20.13,2,1,8.05,84,51.55,61.9,32.08,59.52
8.71,3,0.68,14,5,7,4,7,5,10,19.06,4,3,7.56,86,62.81,46.8,35.74,63.76
7.41,3,1.38,12,3,3,1,3,2,7,4.5,5,2,5.89,53,31.83,22.799999999999997,5.72,41.0
9.18,1,1.14,22,2,4,3,8,5,3,17.58,2,3,5.73,41,48.73,24.4,27.67,49.42
8.85,1,3.44,16,4,1,7,8,3,4,11.65,2,1,8.03,44,66.55,41.4,23.16,60.45
9.56,1,1.22,23,2,3,3,6,1,5,8.93,5,1,5.04,86,43.54,24.2,15.89,60.31
7.76,2,0.84,15,8,5,6,2,1,6,7.97,3,2,4.01,86,42.87,39.4,14.71,64.88
9.72,2,3.34,28,4,4,7,9,2,10,21.07,2,3,6.75,59,30.4,50.4,36.47,50.55
7.6,3,2.67,16,5,5,2,7,4,9,10.63,5,2,6.04,79,33.24,48.7,16.25,58.06
6.67,1,3.15,21,1,5,8,5,6,1,10.82,2,1,7.31,40,60.15,47.5,22.57,60.11
9.31,3,3.24,34,6,1,3,5,10,4,13.19,1,1,8.81,56,61.5,48.400000000000006,24.28,61.04
6.47,1,1.53,18,7,10,5,1,10,1,12.72,1,1,6.58,42,27.48,59.3,17.02,53.91
9.16,3,1.66,32,3,1,1,1,5,6,10.7,5,1,6.16,56,55.95,27.599999999999998,21.05,56.95
8.89,3,1.59,20,5,3,4,10,10,1,24.44,3,3,5.77,59,53.22,31.9,38.67,49.19
9.27,2,2.34,16,2,2,5,9,2,4,24.69,5,2,6.61,86,39.43,35.4,53.77,65.02
9.61,1,2.21,16,10,7,9,5,5,9,20.25,2,2,8.65,47,41.53,60.1,31.01,51.05
6.26,1,3.63,27,4,3,9,5,6,9,14.45,2,1,8.18,47,62.35,60.3,20.8,55.62
7.4,2,3.6,35,10,7,2,10,9,2,9.52,2,3,5.11,47,46.28,58.0,14.81,61.16
9.43,3,0.72,13,4,9,1,6,2,5,12.77,2,1,8.69,88,36.51,52.2,25.52,60.9
6.09,2,1.28,16,1,6,8,5,6,2,17.9,1,1,6.49,85,65.81,40.8,35.98,72.18
8.79,2,4.0,24,5,6,1,4,1,6,22.43,2,1,6.92,49,69.48,73.0,45.61,72.15
8.91,2,1.99,12,4,2,5,1,8,1,18.98,3,1,8.66,44,59.62,29.9,38.73,49.97
7.82,3,2.23,28,8,9,6,7,1,8,16.08,2,3,7.72,54,66.55,60.3,22.61,57.02
8.01,1,3.97,30,4,7,4,10,4,2,10.97,1,1,4.23,60,47.42,63.7,22.67,74.42
6.51,2,2.41,33,8,2,5,7,7,1,4.19,2,3,7.73,55,36.57,44.1,8.16,60.05
6.52,2,2.76,12,5,7,6,7,10,4,10.22,3,1,4.09,46,65.34,66.6,16.64,68.9
7.91,2,1.46,29,1,1,5,7,6,8,17.9,5,3,7.5,68,23.7,37.6,31.84,51.63
8.87,3,0.56,17,2,2,2,2,8,2,21.14,1,1,8.88,41,50.39,22.6,31.42,43.2
6.78,2,1.8,35,10,9,9,2,8,1,12.23,1,1,7.21,71,42.41,49.0,19.26,54.04
6.49,2,1.81,13,8,8,2,8,1,5,11.28,1,1,6.5,55,58.9,43.1,15.17,55.01
6.44,3,1.05,26,6,2,7,2,7,4,24.24,3,3,5.21,71,58.79,24.5,46.46,63.13
6.79,1,1.76,33,1,8,7,1,8,5,22.41,2,1,6.14,51,30.12,52.6,39.05,53.85
8.3,1,0.6,19,8,10,9,5,8,9,11.78,5,2,4.66,91,22.0,49.0,22.91,69.66
6.99,2,2.02,14,6,8,6,7,3,1,23.79,4,3,7.55,42,23.89,50.2,42.09,45.44
7.77,3,1.49,20,1,3,10,2,1,7,13.48,5,2,6.9,91,62.74,39.9,28.67,71.18
8.02,3,0.58,17,7,4,5,4,10,10,10.62,2,3,6.76,92,22.2,20.8,22.24,55.6
7.48,2,3.1,31,10,1,6,8,5,7,23.07,2,2,4.02,95,54.83,49.0,30.09,63.17
6.87,2,1.58,27,2,5,7,8,8,2,6.97,5,1,6.36,65,26.21,46.8,9.45,48.98
7.69,1,0.93,14,9,7,4,8,2,5,4.77,2,3,4.65,81,62.06,30.3,6.72,59.99
6.66,3,1.95,32,10,5,5,4,3,1,13.27,1,2,6.01,49,32.15,43.5,16.69,49.97
8.34,3,2.68,32,6,8,3,8,3,4,10.52,5,3,5.53,56,59.43,65.8,22.93,68.9
9.11,1,0.62,25,10,1,7,9,5,1,5.62,1,3,8.36,65,55.4,15.2,6.83,42.92
6.94,1,1.33,23,1,6,8,4,3,4,5.3,2,2,5.25,46,53.42,51.3,8.1,60.66
8.45,1,3.69,21,3,4,4,2,2,1,7.27,2,1,6.84,55,49.26,54.9,12.93,55.05
8.8,2,2.25,17,10,6,4,10,4,1,18.27,2,1,8.67,53,41.51,54.5,33.11,53.94
6.06,3,1.47,12,4,1,7,4,6,6,18.47,1,1,7.99,89,25.38,18.7,24.49,43.85
8.19,2,0.78,33,3,1,8,8,1,7,13.5,5,2,6.49,84,40.11,11.8,25.69,51.3
6.97,3,1.84,34,5,3,9,1,5,9,12.25,2,2,6.64,85,26.99,34.400000000000006,25.86,59.85
8.61,1,3.36,36,9,4,5,2,5,8,4.92,4,1,4.56,48,42.2,49.6,7.46,59.59
6.01,2,1.29,23,3,5,2,2,1,2,21.84,2,1,6.34,68,35.57,44.9,40.45,57.51
7.24,1,3.73,33,1,5,5,5,5,9,23.19,2,2,4.12,54,67.43,59.3,29.2,58.39
9.57,2,1.87,17,1,9,5,2,5,4,11.31,1,2,7.12,60,30.36,46.7,23.81,54.4
6.45,3,1.15,12,4,2,10,2,4,8,10.53,4,2,4.63,70,41.82,24.5,16.03,51.0
6.03,2,2.33,31,10,3,2,5,10,9,8.96,1,3,5.63,90,47.92,35.3,10.79,51.02
7.74,1,3.98,23,9,8,7,1,9,10,6.78,1,1,5.84,54,61.2,78.8,10.74,66.82
9.78,2,2.33,20,5,4,2,4,10,1,8.23,2,3,6.94,60,53.06,39.3,11.23,47.36
6.28,1,1.27,20,1,6,10,10,4,8,18.57,2,1,4.13,52,62.81,34.7,37.44,59.15
8.97,3,0.72,33,4,4,4,8,1,6,21.74,4,1,6.02,85,48.75,23.2,37.96,61.45
8.12,1,3.47,19,5,5,6,7,8,8,19.24,4,1,7.72,89,25.48,59.7,35.35,67.79
6.31,2,1.29,22,10,6,10,2,2,7,24.13,2,1,5.62,59,69.45,30.9,36.2,50.69
8.69,3,0.76,23,3,5,5,8,5,5,21.21,1,1,8.7,46,63.85,33.6,32.61,52.29
7.39,2,1.15,36,5,9,5,7,8,1,20.6,3,3,5.32,62,42.95,46.5,41.3,65.08
9.24,1,1.17,34,4,9,3,1,5,3,9.78,5,3,7.27,80,41.84,53.7,20.53,63.5
6.68,1,1.63,12,10,3,7,8,8,5,24.15,1,2,5.17,61,38.14,34.3,50.81,62.28
7.98,3,3.62,30,4,8,8,9,5,3,15.48,5,1,8.99,59,26.23,61.2,29.91,52.54
6.05,3,3.67,28,4,2,6,1,1,2,7.18,5,3,5.27,62,30.87,58.7,11.74,62.94
9.79,3,3.64,33,1,4,6,10,4,1,24.46,3,3,6.36,57,38.61,63.4,29.89,54.94
7.46,3,1.46,34,9,2,4,10,8,1,11.6,3,3,8.58,79,40.33,32.6,19.45,50.48
9.62,2,0.89,19,9,9,1,2,3,5,24.3,5,3,4.25,59,50.73,39.9,29.6,55.5
8.03,3,1.75,36,9,2,5,8,5,3,18.84,1,3,5.87,84,52.88,39.5,24.59,53.38
6.71,2,3.18,34,10,4,7,6,5,8,6.64,3,2,7.39,83,35.72,59.8,9.09,54.76
8.99,2,3.78,12,4,3,7,5,5,9,7.6,4,1,4.06,47,21.14,58.8,12.41,55.59
6.49,3,0.68,17,1,9,6,7,4,10,7.06,1,1,5.86,89,56.74,46.8,13.77,67.22
6.77,3,0.6,30,3,9,9,1,3,3,15.1,1,1,6.46,67,40.93,45.0,29.49,63.24
9.62,1,2.94,22,1,8,10,4,2,2,16.24,2,2,7.99,54,34.59,57.4,24.47,57.04
8.6,1,0.67,35,9,3,8,6,5,2,19.57,1,2,5.15,86,68.45,34.7,35.31,61.59
6.26,3,2.83,32,10,1,5,3,9,3,8.13,4,2,5.11,56,55.97,31.3,13.89,56.62
8.08,3,1.19,25,3,3,5,8,2,8,14.85,5,1,5.42,75,39.67,27.9,21.12,48.14
9.45,3,3.41,25,3,2,9,3,1,8,22.43,2,3,8.58,73,29.04,49.1,37.42,58.07
6.14,1,2.12,14,7,10,8,1,2,3,18.14,2,3,5.44,55,41.88,70.2,30.9,64.71
9.65,2,0.6,31,6,8,1,1,5,6,11.01,4,3,5.12,42,48.7,37.0,21.68,56.09
8.57,1,2.89,30,9,10,4,5,4,6,21.18,2,3,5.45,54,30.39,78.9,30.27,63.95
9.6,2,0.52,34,10,1,3,3,8,8,12.75,5,2,8.74,69,28.46,26.2,15.9,44.92
7.31,1,3.26,28,7,9,5,6,7,10,7.7,4,3,7.07,78,29.54,75.6,11.32,64.69
6.81,2,2.88,20,5,3,4,8,8,3,9.22,5,2,7.56,55,30.21,54.8,11.11,49.43
7.98,2,1.82,21,2,10,4,7,7,4,9.64,1,1,8.49,66,22.22,64.2,19.05,59.53
7.05,2,3.76,33,6,6,6,2,8,9,21.58,1,3,6.08,68,37.86,57.599999999999994,40.13,60.76
7.81,1,2.64,28,5,1,6,5,5,9,7.95,4,1,5.8,75,47.27,31.400000000000002,14.89,60.79
7.73,3,1.31,14,8,3,7,2,3,4,23.98,5,3,5.79,44,52.95,35.1,40.1,52.13
6.06,1,0.55,14,2,9,4,4,5,4,4.7,2,1,6.92,59,51.39,50.5,9.11,60.04
7.22,3,3.24,29,2,7,6,3,8,5,22.4,1,3,7.57,42,47.74,55.400000000000006,27.62,52.46
9.61,2,2.56,19,7,8,8,4,2,10,14.94,1,2,5.5,48,57.51,55.6,25.29,62.05
7.73,1,3.84,25,4,9,6,5,2,5,14.6,5,3,4.67,40,65.74,69.4,27.02,69.03
9.1,3,0.73,22,10,2,3,5,3,10,4.91,4,2,6.51,54,49.49,24.3,10.6,53.77
6.44,3,2.34,30,8,6,9,9,3,8,22.56,2,2,7.15,91,28.44,46.4,44.15,62.98
8.45,1,1.76,19,8,4,7,4,7,4,22.15,2,2,6.77,95,55.58,34.6,35.07,65.61
6.7,3,3.89,16,2,3,5,10,5,8,24.01,2,2,4.7,45,55.72,54.9,29.08,57.99
