gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
7.56,1,1.43,13,1,6,7,3,9,7,17.77,4,2,6.12,48,21.2,39.3,23.69,40.82
7.37,2,3.74,26,10,9,4,9,9,3,9.58,1,3,7.59,91,69.12,64.4,15.93,66.79
8.61,2,3.05,35,10,4,3,2,1,9,10.41,4,1,6.1,70,42.89,53.5,18.75,62.08
6.47,3,2.21,35,6,8,5,8,4,8,15.73,1,1,4.32,47,64.94,60.1,27.07,66.1
6.27,1,1.0,35,2,4,6,2,1,8,10.59,3,3,7.36,79,59.64,38.0,22.06,60.29
7.5,1,3.43,35,3,5,10,9,4,4,8.51,2,2,7.55,58,25.89,50.300000000000004,13.33,50.93
6.53,3,1.32,19,2,6,2,6,8,9,11.88,1,3,6.0,59,21.38,48.2,17.77,54.48
7.82,1,2.98,29,2,4,1,3,10,4,13.22,2,1,6.07,82,28.7,61.8,20.52,63.54
9.08,1,1.82,34,7,6,6,6,1,1,4.27,1,2,6.68,70,57.58,47.2,9.18,65.19
7.3,1,2.46,12,6,4,5,9,4,4,20.25,3,3,4.93,70,63.65,45.6,44.28,70.14
8.73,2,3.68,17,6,8,7,7,5,6,17.52,5,1,4.87,91,28.57,76.80000000000001,23.13,62.45
8.07,2,1.3,24,3,3,2,1,6,8,4.56,4,3,7.07,69,25.24,33.0,9.3,57.44
8.26,3,2.33,33,5,1,6,8,5,5,22.54,3,3,4.64,63,33.57,45.3,27.21,52.82
6.27,1,3.34,24,7,9,6,8,4,7,17.94,1,1,7.17,76,55.64,78.4,28.72,67.71
7.07,2,3.66,23,5,4,3,5,6,1,18.06,4,3,4.57,47,51.15,58.6,39.68,63.2
7.62,3,2.28,13,9,3,9,7,3,3,21.81,4,3,5.99,60,50.61,40.8,32.35,58.32
7.51,3,1.38,31,10,2,5,2,9,10,10.2,5,3,4.18,89,61.55,37.8,16.97,65.8
9.58,2,3.32,23,8,4,10,3,6,5,11.24,5,3,4.17,44,32.19,56.199999999999996,14.43,51.11
7.22,2,1.42,25,5,7,4,9,5,8,21.39,5,3,8.68,66,27.34,40.2,37.68,53.38
7.64,1,3.65,12,5,1,6,2,2,2,15.21,3,3,8.6,77,47.6,41.5,27.89,56.9
8.65,3,2.97,20,8,6,5,10,7,10,14.73,2,2,8.49,85,59.37,65.7,28.89,65.08
9.15,1,2.97,28,10,9,7,3,7,2,18.9,1,3,6.43,62,36.76,71.7,24.85,53.55
8.64,3,3.65,13,8,2,6,4,4,3,12.53,1,1,8.65,95,63.13,61.5,22.11,65.26
7.74,1,3.28,27,4,9,2,8,9,4,17.32,1,1,6.95,52,45.79,63.8,24.28,56.36
7.29,1,3.68,14,9,3,8,8,1,7,21.13,1,1,5.88,61,60.19,55.800000000000004,40.22,60.3
9.04,2,3.06,20,5,7,3,9,3,5,19.91,5,1,6.49,70,65.24,59.6,25.26,62.89
6.51,2,3.63,20,10,2,4,1,6,4,23.6,4,3,4.47,51,57.91,44.3,44.9,61.41
8.0,2,1.54,18,3,3,5,5,2,2,9.45,4,1,5.37,80,42.66,44.4,18.54,68.38
7.2,3,1.48,13,8,1,4,1,7,7,4.35,4,2,7.16,85,48.26,23.8,8.81,62.66
7.8,2,3.82,26,1,2,7,5,8,7,18.89,5,1,5.71,69,37.56,62.199999999999996,31.12,61.93
6.77,3,1.99,13,3,8,6,3,8,10,6.35,3,1,4.53,52,53.83,55.9,9.38,61.46
7.74,2,2.25,35,8,1,1,5,8,8,17.35,5,1,5.23,80,30.17,39.5,29.89,58.81
9.44,2,3.78,14,7,6,7,9,1,10,24.97,2,3,5.38,93,47.57,72.8,39.71,74.95
9.2,2,3.81,21,5,3,2,5,8,4,4.83,3,3,8.38,81,51.8,65.1,6.96,60.12
7.43,2,1.2,25,9,9,6,2,7,8,5.97,3,1,6.06,88,66.48,51.0,12.01,67.99
6.5,1,0.79,26,7,5,1,10,10,5,12.12,2,1,7.52,79,43.23,34.9,18.95,53.73
7.83,2,1.46,32,5,1,10,2,10,3,13.11,1,1,5.4,92,45.32,23.6,18.1,55.94
7.17,1,1.4,28,1,6,1,2,7,2,7.28,1,3,5.39,63,56.92,41.0,9.41,49.56
8.11,3,3.39,31,10,10,2,8,2,10,9.42,5,1,8.5,92,61.55,67.9,12.59,68.32
8.11,3,1.55,21,6,7,1,7,9,7,17.18,2,3,7.11,43,69.92,50.5,26.09,54.23
7.53,3,0.93,25,6,7,1,10,3,10,14.25,4,3,5.71,54,30.29,47.3,18.29,49.53
8.89,2,2.4,14,9,8,9,6,6,10,18.26,3,3,7.23,68,21.53,62.0,34.91,56.24
6.69,1,3.24,28,6,9,6,8,4,4,12.89,2,2,4.16,43,68.99,70.4,25.47,66.37
6.2,3,3.3,14,2,4,1,8,9,4,23.88,5,1,6.38,83,51.48,48.0,40.54,59.79
6.37,2,2.14,12,9,2,5,3,9,7,4.64,1,1,6.79,67,65.93,28.400000000000002,9.52,64.67
8.92,2,3.52,18,4,2,4,2,8,2,7.81,1,2,6.44,86,44.38,41.2,16.29,65.28
6.88,2,1.83,20,10,4,9,7,7,9,7.78,1,3,6.67,93,25.02,42.3,13.54,60.43
6.07,3,0.55,32,3,1,3,10,6,2,14.08,2,1,7.01,66,62.11,21.5,24.75,55.56
6.8,1,2.14,30,6,9,4,3,9,4,9.39,5,2,7.77,70,31.48,51.400000000000006,16.23,54.85
6.64,1,3.12,25,1,10,8,1,7,7,4.42,2,2,6.36,86,36.95,81.2,6.0,68.86
6.85,2,3.87,21,8,8,4,4,8,9,19.57,5,2,5.49,94,42.08,72.7,40.07,72.07
7.23,1,1.07,22,4,8,7,3,3,5,13.34,1,3,7.2,93,56.59,45.7,19.71,64.5
6.23,3,3.21,12,5,3,5,8,2,1,12.03,5,1,6.16,92,33.55,58.1,20.46,60.46
8.14,2,2.94,12,4,9,3,10,4,5,14.5,5,3,7.06,85,24.32,56.4,24.78,62.31
7.48,1,1.79,20,9,4,3,1,2,3,15.65,5,2,4.55,81,51.73,38.9,18.87,60.37
6.32,3,1.09,30,5,2,3,9,8,3,6.68,4,1,6.73,61,44.09,35.9,10.4,53.43
8.03,1,3.77,26,8,3,10,9,7,9,20.29,1,3,4.13,82,25.21,48.7,38.5,62.21
7.62,2,1.37,34,10,6,5,1,3,6,17.91,4,1,5.89,89,68.54,31.700000000000003,36.9,65.26
6.72,3,1.99,13,6,7,9,3,4,1,8.01,1,3,4.6,65,37.77,48.9,12.55,60.05
9.78,2,2.19,12,7,2,1,4,3,9,18.74,1,1,4.62,43,45.13,38.9,37.75,61.22
7.28,3,2.15,36,5,4,1,7,4,4,10.15,1,3,5.73,70,46.94,53.5,17.01,66.61
6.53,1,3.35,22,2,5,2,4,5,10,7.61,3,2,9.0,89,65.57,51.5,15.19,69.71
9.24,1,3.54,20,9,2,5,10,3,3,13.3,5,1,8.21,73,35.8,58.4,23.95,62.94
9.63,2,1.06,36,7,2,4,6,3,1,23.82,5,1,4.11,65,29.27,25.6,36.72,54.66
6.46,1,3.97,33,10,1,5,5,5,8,4.55,2,2,7.41,65,20.32,61.7,7.92,58.81
7.22,3,0.88,17,5,10,1,5,3,10,8.7,1,2,4.18,54,54.14,39.8,18.2,63.43
7.98,2,2.66,18,4,10,2,4,2,2,15.88,3,2,4.18,51,21.59,69.6,26.51,57.89
9.07,3,1.76,16,7,2,5,5,7,2,22.23,1,1,7.03,95,34.0,27.6,46.89,58.7
9.77,1,1.68,14,6,2,7,5,8,5,22.69,5,1,5.97,93,42.34,23.8,28.03,54.42
8.49,3,1.02,20,9,1,10,6,9,5,16.85,5,1,6.1,73,62.82,17.2,22.28,53.54
7.19,2,2.34,29,8,7,5,3,1,8,22.37,1,2,8.13,53,30.15,55.4,42.03,52.43
6.45,3,2.34,30,6,10,3,10,8,4,8.0,2,1,6.16,68,45.96,66.4,14.57,66.76
6.56,2,0.58,33,7,6,3,4,1,3,11.91,4,1,7.39,63,34.84,36.8,20.72,54.01
6.73,2,0.89,31,3,8,8,2,4,6,17.89,2,1,6.9,46,44.66,49.9,33.57,59.7
8.42,2,2.72,27,4,10,1,8,3,6,4.89,3,2,5.77,60,38.05,66.2,7.06,61.44
7.37,2,3.86,18,4,7,8,9,6,10,9.12,1,3,8.09,46,32.9,79.6,17.39,59.58
9.31,2,3.94,35,2,5,4,8,7,10,24.25,5,2,6.14,74,39.43,64.4,33.54,55.32
8.34,2,0.85,25,7,7,9,3,7,8,20.29,4,1,4.36,72,69.49,47.5,38.17,66.02
9.02,1,3.68,35,10,7,9,2,10,4,8.71,4,1,8.47,80,24.6,59.800000000000004,15.27,57.02
8.64,1,0.61,15,9,8,5,4,6,1,20.97,5,2,8.23,69,36.81,30.1,29.39,50.71
6.05,3,1.78,12,9,3,6,3,7,5,23.18,5,3,6.43,85,55.76,40.8,40.33,62.42
8.5,3,1.23,16,2,4,2,2,5,7,23.89,3,1,5.0,92,44.07,41.3,46.65,62.87
6.98,3,3.74,12,6,5,8,3,5,8,24.19,1,1,8.76,48,34.4,64.4,43.78,55.27
7.86,3,1.72,27,1,4,4,4,4,4,17.52,4,2,8.19,40,43.06,35.2,27.57,42.68
7.12,1,2.86,15,7,7,3,9,2,1,22.32,3,3,8.62,68,36.06,68.6,28.64,56.28
8.03,2,3.85,24,9,4,2,6,3,4,13.11,2,1,7.71,42,27.82,58.5,25.29,56.09
7.16,1,1.41,24,4,10,1,7,4,4,21.26,3,2,8.77,67,57.35,62.1,29.17,55.95
8.14,3,0.83,35,9,3,5,10,2,1,23.94,2,1,4.55,86,56.89,36.3,48.71,71.42
8.77,1,2.19,22,7,6,1,7,4,7,23.69,2,2,4.69,65,22.8,51.9,33.51,58.66
8.98,2,0.72,27,9,6,1,7,9,3,7.03,4,1,8.41,67,38.56,34.2,10.02,48.5
8.24,2,0.63,29,9,10,3,5,6,1,9.29,5,3,4.28,60,21.73,40.3,15.6,50.61
8.59,2,1.51,21,10,2,7,8,5,1,16.21,2,1,6.63,65,47.3,30.1,32.51,52.87
8.31,2,2.02,32,6,10,7,2,2,3,5.33,4,3,7.55,44,60.37,66.2,10.12,65.05
6.24,1,2.51,25,8,4,3,3,3,8,8.95,3,2,5.8,95,33.75,49.099999999999994,15.6,69.34
8.35,2,2.83,22,2,8,10,8,9,5,5.55,2,1,6.39,89,36.69,65.3,10.63,70.83
8.25,1,2.11,26,9,10,7,10,8,7,24.05,1,3,7.97,60,65.75,53.099999999999994,42.46,59.95
7.85,3,0.89,18,3,8,1,2,7,1,8.85,3,2,4.75,49,38.78,50.9,11.02,50.89
6.05,2,3.52,24,10,1,10,5,3,8,16.15,2,2,8.49,93,42.32,48.2,34.89,70.93
7.05,2,2.23,25,3,7,3,2,1,2,21.38,2,1,5.31,58,68.24,45.3,38.51,58.74
8.8,3,1.47,22,8,7,6,9,8,6,23.55,1,2,6.53,43,60.88,51.7,47.41,58.01
7.8,3,2.28,24,9,4,2,6,8,5,23.08,4,2,4.17,47,66.03,48.8,28.85,57.38
8.99,2,3.2,28,8,8,6,10,1,9,6.01,5,1,4.32,62,47.5,73.0,11.51,65.3
7.28,2,2.38,16,9,10,2,2,4,6,21.83,5,1,5.37,44,60.86,73.8,37.33,65.29
6.43,1,3.91,29,6,3,1,7,4,6,9.66,1,1,7.51,71,22.35,56.1,16.8,57.15
7.29,1,2.55,23,7,4,5,5,5,10,10.1,2,1,5.5,50,57.37,44.5,20.15,57.39
6.39,2,3.86,23,10,4,5,1,9,6,11.19,5,3,4.87,88,67.71,69.6,21.03,73.69
6.02,2,1.54,20,5,8,2,9,7,2,15.98,1,2,6.43,56,47.83,48.4,23.56,54.64
7.42,2,3.45,26,6,2,1,2,2,5,13.88,1,1,7.59,75,23.25,44.5,24.33,56.36
8.91,2,3.86,26,8,1,2,2,3,8,8.23,4,3,5.17,92,60.03,41.6,14.67,64.92
6.38,2,1.22,36,9,9,1,10,7,7,8.87,3,2,8.82,72,27.63,46.2,15.22,56.18
8.01,2,3.8,34,2,3,9,5,10,6,13.11,2,1,4.52,84,46.56,55.0,25.98,74.18
9.65,1,1.48,33,4,8,8,10,3,1,12.01,2,1,5.23,56,26.73,46.8,20.05,58.48
8.21,3,2.38,20,9,10,6,8,6,9,5.53,2,2,8.35,52,23.56,55.8,9.31,47.15
8.59,2,3.74,34,5,7,8,5,3,1,7.92,1,3,4.76,50,68.94,58.400000000000006,16.89,68.28
9.2,2,1.7,35,2,5,1,2,10,7,24.44,2,1,6.71,50,65.28,45.0,43.51,55.46
8.92,3,2.6,35,7,3,5,3,6,10,16.43,3,1,5.67,74,43.11,36.0,36.1,66.4
9.64,2,3.64,26,3,10,1,3,3,8,14.07,3,2,7.51,91,38.44,73.4,29.65,69.39
8.52,2,3.78,17,5,8,10,3,9,3,21.53,4,2,6.29,80,64.04,77.8,28.78,66.87
9.45,3,2.55,15,9,9,6,6,2,3,15.48,1,2,5.76,45,22.15,63.5,27.02,55.97
8.0,1,0.64,35,3,8,1,7,9,10,8.31,3,2,6.66,77,36.98,39.4,15.17,61.26
6.11,3,1.5,17,1,5,5,6,5,3,9.28,2,2,7.93,79,48.06,33.0,16.1,56.05
9.43,3,2.36,12,1,7,3,10,8,3,12.85,1,2,5.19,61,49.58,55.599999999999994,15.46,56.14
7.67,1,0.85,25,3,8,9,7,10,7,19.63,1,1,4.65,91,22.9,45.5,29.36,56.14
7.42,1,1.3,24,7,8,5,5,5,10,10.25,5,3,6.09,45,25.09,57.0,14.15,46.56
7.2,2,3.04,20,7,2,1,8,3,8,8.87,1,2,6.24,83,37.7,46.4,18.06,64.4
9.29,3,0.55,16,4,1,5,3,3,8,24.36,3,3,4.42,49,30.51,18.5,35.61,42.45
6.17,1,3.33,27,4,4,2,5,5,8,10.39,4,3,7.51,86,21.52,45.3,21.12,62.58
8.48,2,3.87,34,10,3,6,3,8,7,21.78,4,3,5.96,65,30.69,63.7,36.83,61.02
9.71,3,1.72,26,2,3,3,3,3,10,18.34,4,3,6.6,78,25.01,35.2,38.54,63.88
8.39,2,1.86,17,4,4,4,5,9,6,7.33,2,3,4.08,64,45.21,46.6,13.99,61.41
6.16,2,0.56,15,6,4,3,2,6,4,19.05,5,2,6.35,83,65.25,32.6,27.0,57.33
9.7,2,3.4,31,1,7,3,6,2,9,22.35,5,2,4.4,85,65.98,57.0,33.09,71.31
7.96,3,2.77,13,3,7,6,5,9,4,5.93,2,1,8.86,40,30.58,57.7,9.74,49.49
8.53,1,1.56,28,4,7,4,10,1,3,21.7,1,1,8.22,79,50.86,52.6,46.6,69.99
9.18,2,3.62,14,8,3,5,4,10,6,10.75,1,2,7.45,71,55.61,64.2,19.07,64.55
7.1,2,2.26,35,1,9,5,4,7,4,5.73,4,2,7.51,56,67.45,62.599999999999994,7.93,56.96
6.91,3,2.66,32,4,7,8,10,4,9,12.5,1,3,4.12,46,25.44,48.6,20.3,55.67
6.39,2,2.6,25,10,7,2,4,8,5,11.3,4,2,9.0,42,59.57,55.0,21.34,51.32
7.48,3,1.28,16,2,9,8,8,6,3,22.95,2,2,5.18,91,54.06,55.8,44.82,69.17
7.61,2,1.21,13,9,8,9,9,1,1,6.02,1,2,5.32,81,27.91,42.1,9.22,52.17
7.57,1,2.94,19,1,7,7,7,1,3,8.42,2,2,7.76,68,56.5,62.4,10.86,59.15
7.02,1,3.38,29,7,6,10,10,2,7,20.57,1,2,8.54,71,36.47,63.8,44.36,66.89
6.26,2,1.86,19,10,3,5,3,7,5,7.05,3,1,5.53,66,22.42,40.6,10.78,57.12
6.01,3,0.93,14,7,4,6,5,5,1,10.32,4,3,8.18,46,52.85,39.3,21.71,54.99
6.2,1,2.13,32,9,5,5,4,9,9,6.38,5,1,4.41,48,68.09,40.3,8.41,51.16
7.65,1,3.4,14,10,7,7,5,8,1,4.52,2,1,5.87,67,48.25,68.0,9.59,75.32
7.32,3,2.32,26,9,8,6,7,6,5,23.39,3,3,8.55,64,44.67,56.2,45.81,57.1
6.41,3,1.37,36,6,3,6,3,7,1,7.45,2,1,4.79,95,45.49,41.7,13.31,66.42
6.53,2,2.75,14,5,4,9,7,9,1,5.07,1,3,7.05,95,42.34,49.5,7.78,56.61
8.47,1,2.55,26,7,9,10,9,3,9,15.8,2,1,4.31,57,56.4,67.5,21.6,57.5
6.38,3,3.02,14,10,8,2,8,7,9,17.51,1,1,8.43,81,41.82,55.2,23.38,52.79
9.29,2,1.36,15,3,2,2,2,3,10,24.32,2,2,4.79,72,49.53,25.6,48.44,57.7
7.37,3,0.92,24,2,6,4,2,9,10,21.48,5,2,8.63,86,63.11,40.2,45.41,60.27
6.01,3,3.22,18,8,6,8,5,3,1,14.05,4,1,8.36,88,65.76,68.2,17.92,63.2
8.54,2,1.62,33,1,3,3,4,2,6,9.06,3,2,6.12,43,47.8,29.200000000000003,15.74,53.47
8.65,2,2.28,35,2,5,1,5,10,2,21.03,5,3,5.65,42,31.71,47.8,27.57,51.12
6.04,3,2.33,21,6,5,1,7,6,4,24.27,5,3,5.91,65,29.19,47.3,32.25,54.58
8.23,1,2.17,12,8,8,8,3,9,2,4.69,5,1,6.5,51,65.6,62.7,9.59,61.88
7.87,1,1.48,18,2,2,4,1,9,2,8.46,2,1,5.3,60,44.73,26.8,10.73,53.2
8.73,3,2.25,20,5,6,2,6,10,2,10.43,4,1,4.18,57,44.14,44.5,21.79,60.1
9.77,1,3.08,32,3,8,4,7,1,9,6.71,1,2,4.35,42,63.44,62.8,10.63,57.69
9.78,1,3.85,35,2,6,1,5,10,7,18.2,5,1,7.35,41,32.37,69.5,25.02,51.59
6.46,2,0.8,22,6,3,10,4,10,3,12.61,4,3,6.79,71,56.17,33.0,19.76,56.64
7.89,1,1.71,25,10,9,1,2,5,6,20.36,3,1,7.5,84,48.72,47.1,33.94,59.9
8.72,1,2.11,24,2,1,6,2,3,4,24.84,1,2,4.66,84,53.18,26.099999999999998,53.38,66.81
9.64,2,3.64,19,2,10,6,1,9,10,23.15,2,3,5.7,69,31.28,83.4,34.95,66.4
9.69,2,2.52,18,10,10,5,5,4,8,10.21,1,2,6.87,85,20.95,65.2,15.01,54.97
7.64,2,2.59,29,2,5,5,10,10,5,15.19,5,1,4.96,89,21.85,54.9,22.63,59.81
9.73,1,0.74,35,8,2,4,10,10,9,13.5,4,1,6.67,84,22.69,13.4,20.63,49.45
7.94,3,2.06,16,3,9,2,6,9,8,11.13,3,3,4.67,44,36.13,52.6,20.21,62.02
7.7,1,0.72,29,10,4,1,9,2,8,23.67,4,2,7.12,91,42.18,34.2,34.9,58.52
7.36,3,1.11,14,7,6,10,10,2,3,11.08,1,1,6.69,92,60.2,32.1,21.73,69.25
7.97,3,1.27,26,5,5,1,8,3,1,11.99,1,2,5.51,64,38.93,41.7,17.67,54.84
6.19,2,2.52,28,3,7,8,9,7,5,12.57,3,2,5.36,77,43.99,61.2,22.89,67.14
9.79,3,2.33,30,4,10,3,1,4,3,20.89,5,1,6.03,63,48.29,65.3,44.74,68.53
8.81,1,2.66,13,7,6,6,9,4,10,13.61,1,1,8.88,65,57.44,51.6,23.89,56.39
8.28,2,2.97,22,3,4,1,1,4,10,19.93,5,1,4.73,80,56.18,55.7,35.72,69.9
7.93,3,0.8,27,2,9,2,7,1,5,9.55,1,2,7.96,87,23.14,37.0,19.87,62.18
7.35,1,1.62,28,8,4,9,7,10,2,21.54,3,2,4.04,94,51.38,43.2,42.97,72.53
7.31,2,2.29,36,3,8,1,2,10,5,23.42,3,2,8.34,55,42.4,53.9,34.23,56.5
8.01,1,3.96,32,9,5,3,7,7,4,16.73,1,1,8.45,44,38.06,57.6,34.64,59.24
8.87,3,3.23,33,7,7,8,10,3,5,5.85,1,1,4.51,92,67.29,60.3,11.92,77.35
6.29,1,3.47,28,7,7,2,9,4,5,23.47,4,1,6.3,64,69.71,67.7,38.14,66.04
8.51,1,0.69,27,1,3,2,7,10,10,4.07,2,1,7.46,85,40.77,25.9,6.71,56.57
9.74,1,2.32,25,3,10,9,2,3,3,20.46,5,2,4.31,67,54.42,62.2,39.0,73.52
8.63,2,1.61,30,6,7,1,9,2,6,12.23,3,3,4.37,52,69.69,54.1,23.92,62.29
8.05,2,1.26,22,3,1,1,9,4,4,19.5,2,2,5.4,81,34.2,25.6,37.24,55.81
9.58,1,1.62,20,8,2,6,2,8,2,15.5,4,2,8.72,87,26.21,35.2,29.07,55.49
8.76,3,1.53,32,5,7,7,2,10,8,18.09,3,3,6.29,67,44.09,42.3,24.26,54.93
8.46,1,2.23,32,2,3,9,4,1,1,5.39,2,2,7.06,91,50.21,36.3,10.81,67.63
7.14,2,3.14,17,5,6,2,3,3,7,18.29,3,3,6.26,68,22.79,52.400000000000006,28.31,50.26
6.56,1,1.95,19,8,8,8,8,5,10,14.96,4,1,7.73,77,66.42,51.5,18.03,56.43
9.67,3,3.16,19,5,6,7,10,9,1,24.53,4,2,7.34,81,27.85,63.6,31.14,57.18
9.74,3,1.23,17,5,8,1,1,6,1,19.27,1,1,8.6,52,34.88,42.3,35.08,51.84
6.88,3,1.01,12,6,10,8,10,8,4,19.05,3,3,6.95,54,24.12,60.1,29.91,50.69
7.49,2,3.48,32,7,4,1,7,9,3,5.47,2,3,6.74,70,39.66,55.8,7.27,54.11
8.16,3,1.24,30,10,3,3,3,8,1,4.37,1,2,5.65,50,56.57,27.4,6.92,53.61
7.48,1,1.17,36,10,9,6,6,9,7,17.56,2,1,7.0,87,29.76,38.7,29.94,54.4
7.25,2,1.83,13,5,6,9,1,7,10,24.3,2,2,5.17,86,67.05,38.3,50.56,73.15
7.14,3,3.43,14,6,1,10,5,10,10,6.61,4,2,7.68,65,35.25,45.300000000000004,8.82,53.5
8.7,2,3.19,31,3,10,3,5,10,1,8.66,1,1,7.91,83,51.26,70.9,13.06,67.08
7.44,1,2.02,28,6,5,3,9,7,6,22.99,2,1,5.96,56,20.46,39.2,28.71,41.05
9.4,3,0.97,13,8,4,9,8,9,10,10.36,5,1,7.98,63,35.15,23.7,17.02,43.11
8.95,2,2.71,30,5,6,8,5,10,2,7.9,5,3,4.9,69,69.11,50.1,13.42,66.96
7.83,2,1.75,17,9,2,9,9,8,9,21.18,5,1,4.99,53,22.47,38.5,36.47,52.5
9.03,1,1.21,32,1,2,8,6,9,1,14.09,3,1,7.86,62,48.88,30.1,24.56,50.41
7.19,1,3.36,25,2,6,2,10,3,10,5.2,1,3,4.09,79,34.88,68.6,9.34,65.64
6.49,3,2.87,21,3,4,2,6,9,6,21.6,5,3,5.55,44,20.31,48.7,42.84,57.37
8.85,1,3.12,18,8,6,7,2,8,10,13.67,2,2,8.89,69,26.8,62.2,24.36,57.17
9.07,1,0.97,31,8,10,6,4,8,10,15.73,4,2,7.94,75,61.91,41.7,32.58,64.17
9.49,1,3.91,28,4,9,2,5,1,5,21.93,1,1,7.73,69,28.28,67.1,27.58,49.45
7.87,2,3.38,21,10,4,3,5,10,8,16.26,1,2,7.42,83,50.52,56.8,27.84,60.44
6.41,2,3.1,36,4,8,10,10,7,4,19.4,4,2,4.73,81,32.27,69.0,25.46,61.83
8.33,1,1.14,22,8,9,10,2,9,4,13.84,5,1,4.14,48,48.17,50.4,20.42,55.94
7.89,1,1.84,36,6,3,3,8,10,4,16.64,5,2,7.89,53,33.46,42.400000000000006,33.9,56.5
8.03,1,3.96,15,5,5,7,3,5,7,9.09,2,2,4.51,81,52.09,57.6,19.44,69.49
7.89,1,1.5,18,3,3,6,7,3,10,6.34,5,2,4.71,87,59.68,36.0,12.93,69.06
9.39,1,1.82,26,1,8,6,7,9,2,22.88,1,1,7.25,91,37.09,57.2,30.12,59.13
6.32,1,0.71,13,3,3,10,8,9,6,19.52,3,1,5.21,69,61.68,33.1,27.43,53.18
6.01,3,1.79,29,2,5,10,5,3,6,22.78,1,1,5.91,90,34.98,40.9,41.89,60.93
7.62,2,1.26,13,2,1,2,4,8,1,7.54,4,1,5.68,58,57.69,19.6,15.96,61.47
9.15,3,3.28,27,10,1,10,5,2,3,11.46,4,3,6.44,41,54.59,44.8,17.95,53.28
6.73,2,0.58,26,9,8,3,1,5,3,13.01,1,2,5.66,68,52.98,37.8,16.77,49.51
6.18,3,1.19,23,10,8,3,3,5,4,18.72,2,3,6.14,91,65.62,37.9,23.46,60.62
7.83,2,1.79,33,9,5,6,3,3,1,21.8,5,2,8.04,77,37.05,43.9,32.42,50.97
7.43,1,3.31,23,8,2,6,1,5,5,19.87,5,2,6.45,93,38.62,50.1,40.55,64.43
8.24,1,2.09,27,4,10,3,4,4,8,16.9,2,2,6.85,76,52.48,65.9,32.27,67.01
7.94,2,1.59,14,5,6,1,4,1,9,8.02,5,2,8.91,44,39.71,34.9,13.71,50.45
9.44,2,1.32,23,5,6,9,10,5,10,17.57,5,2,8.17,49,26.43,35.2,30.72,47.88
8.08,1,2.11,14,3,6,10,8,7,4,13.02,2,1,5.88,94,65.07,40.099999999999994,20.5,59.49
8.08,3,1.72,26,8,9,5,5,3,2,15.05,1,1,7.34,93,67.33,52.2,22.28,67.23
8.46,3,2.28,20,2,8,1,9,2,7,24.42,1,2,5.05,79,56.38,56.8,48.17,68.63
8.76,2,3.35,26,1,7,7,9,7,1,21.81,2,1,7.22,40,56.82,62.5,29.63,57.16
7.92,1,1.87,20,5,2,4,3,2,1,16.4,4,2,4.57,68,38.2,28.700000000000003,24.76,51.53
6.76,2,1.38,31,9,1,1,4,3,10,17.74,1,3,7.15,78,51.85,35.8,22.65,56.78
6.38,2,0.5,17,6,3,1,9,2,9,21.28,5,3,8.75,61,59.16,21.0,41.79,57.32
8.27,2,1.39,33,4,1,7,6,4,2,22.93,3,3,4.13,88,35.82,26.9,35.8,54.23
6.52,3,3.06,18,2,2,9,5,3,5,12.33,3,3,7.26,72,59.42,46.6,24.26,66.69
6.7,3,3.39,19,3,3,6,9,7,2,8.04,4,1,8.52,81,58.92,52.9,10.63,56.06
9.53,2,1.58,15,3,1,7,5,8,4,5.99,2,2,4.76,48,44.11,29.8,8.41,45.98
8.56,1,1.38,15,10,6,7,6,7,2,20.05,1,3,5.68,53,23.25,48.8,34.71,51.79
8.13,3,0.9,23,3,8,1,10,3,9,19.27,1,2,8.03,63,34.72,41.0,40.55,52.58
9.46,3,3.43,26,3,6,8,5,8,4,20.76,4,1,8.36,47,35.2,54.300000000000004,44.53,57.07
9.07,3,2.59,13,9,1,5,5,3,3,18.39,5,3,4.91,80,34.26,36.9,40.44,64.87
8.66,2,3.5,21,9,5,3,3,8,2,16.67,1,3,7.02,60,28.1,51.0,30.01,52.76
7.44,3,1.39,19,4,10,5,7,3,2,6.53,4,3,7.79,45,67.53,52.9,12.41,58.49
6.51,2,2.79,33,10,5,4,2,5,8,19.52,5,3,8.46,81,21.14,56.9,24.68,47.13
7.03,2,3.96,27,2,1,7,7,4,6,23.43,5,1,4.47,91,49.76,46.6,38.72,67.56
8.7,3,0.86,33,10,4,4,8,6,1,6.69,3,1,8.22,64,58.02,40.6,14.08,61.63
6.71,2,3.77,14,10,4,10,6,9,6,12.12,3,2,5.3,90,38.26,53.7,23.82,73.13
7.58,3,1.33,33,7,3,2,6,1,7,20.2,3,1,4.77,43,32.6,42.3,27.25,48.66
6.6,3,1.08,18,8,4,2,6,8,6,19.02,1,1,8.95,64,28.5,24.8,35.78,52.5
8.07,3,2.03,15,10,1,5,1,9,3,20.34,5,2,5.91,76,69.4,31.299999999999997,35.06,57.01
8.19,2,1.53,33,8,3,10,6,2,3,21.55,4,3,8.29,60,68.09,37.3,26.6,49.99
7.15,3,2.49,12,6,9,3,8,1,8,20.61,1,1,8.01,85,50.85,55.900000000000006,28.37,61.12
